Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
2017-07-01,2434.550049,2492.600098,2515.27002,2419.22998
2017-07-02,2506.469971,2436.399902,2514.280029,2394.840088
2017-07-03,2564.060059,2498.560059,2595.0,2480.469971
2017-07-04,2601.639893,2561.0,2631.590088,2559.350098
2017-07-05,2601.98999,2602.870117,2622.649902,2538.550049
2017-07-06,2608.560059,2608.100098,2616.719971,2581.689941
2017-07-07,2518.659912,2608.590088,2916.139893,2498.870117
2017-07-08,2571.340088,2520.27002,2571.340088,2492.310059
2017-07-09,2518.439941,2572.610107,2635.48999,2517.590088
2017-07-10,2372.560059,2525.25,2537.159912,2321.129883
2017-07-11,2337.790039,2385.889893,2413.469971,2296.810059
2017-07-12,2398.840088,2332.77002,2423.709961,2275.139893
2017-07-13,2357.899902,2402.699951,2425.219971,2340.830078
2017-07-14,2233.340088,2360.590088,2363.25,2183.219971
2017-07-15,1998.859985,2230.120117,2231.139893,1990.410034
2017-07-16,1929.819946,1991.97998,2058.77002,1843.030029
2017-07-17,2228.409912,1932.619995,2230.48999,1932.619995
2017-07-18,2318.879883,2233.52002,2387.610107,2164.77002
2017-07-19,2273.429932,2323.080078,2397.169922,2260.22998
2017-07-20,2817.600098,2269.889893,2900.699951,2269.889893
2017-07-21,2667.76001,2838.409912,2838.409912,2621.850098
2017-07-22,2810.120117,2668.629883,2862.419922,2657.709961
2017-07-23,2730.399902,2808.100098,2832.179932,2653.939941
2017-07-24,2754.860107,2732.699951,2777.26001,2699.189941
2017-07-25,2576.47998,2757.5,2768.080078,2480.959961
2017-07-26,2529.449951,2577.77002,2610.76001,2450.800049
2017-07-27,2671.780029,2538.709961,2693.320068,2529.340088
2017-07-28,2809.01001,2679.72998,2897.449951,2679.72998
2017-07-29,2726.449951,2807.02002,2808.76001,2692.800049
2017-07-30,2757.179932,2724.389893,2758.530029,2644.850098
2017-07-31,2875.340088,2763.23999,2889.620117,2720.610107
2017-08-01,2718.26001,2871.300049,2921.350098,2685.610107
2017-08-02,2710.669922,2727.129883,2762.530029,2668.590088
2017-08-03,2804.72998,2709.560059,2813.310059,2685.139893
2017-08-04,2895.889893,2806.929932,2899.330078,2743.719971
2017-08-05,3252.909912,2897.629883,3290.01001,2874.830078
2017-08-06,3213.939941,3257.610107,3293.290039,3155.600098
2017-08-07,3378.939941,3212.780029,3397.679932,3180.889893
2017-08-08,3419.939941,3370.219971,3484.850098,3345.830078
2017-08-09,3342.469971,3420.399902,3422.76001,3247.669922
2017-08-10,3381.280029,3341.840088,3453.449951,3319.469971
2017-08-11,3650.620117,3373.820068,3679.719971,3372.120117
2017-08-12,3884.709961,3650.629883,3949.919922,3613.699951
2017-08-13,4073.26001,3880.040039,4208.390137,3857.800049
2017-08-14,4325.129883,4066.100098,4325.129883,3989.159912
2017-08-15,4181.930176,4326.990234,4455.970215,3906.179932
2017-08-16,4376.629883,4200.339844,4381.22998,3994.419922
2017-08-17,4331.689941,4384.439941,4484.700195,4243.709961
2017-08-18,4160.620117,4324.339844,4370.129883,4015.399902
2017-08-19,4193.700195,4137.75,4243.259766,3970.550049
2017-08-20,4087.659912,4189.310059,4196.290039,4069.879883
2017-08-21,4001.73999,4090.47998,4109.140137,3988.600098
2017-08-22,4100.52002,3998.350098,4128.759766,3674.580078
2017-08-23,4151.52002,4089.01001,4255.779785,4078.409912
2017-08-24,4334.680176,4137.600098,4376.390137,4130.259766
2017-08-25,4371.600098,4332.819824,4455.700195,4307.350098
2017-08-26,4352.399902,4372.060059,4379.279785,4269.52002
2017-08-27,4382.879883,4345.100098,4416.589844,4317.290039
2017-08-28,4382.660156,4384.450195,4403.930176,4224.640137
2017-08-29,4579.02002,4389.209961,4625.680176,4352.129883
2017-08-30,4565.299805,4570.359863,4626.52002,4471.410156
2017-08-31,4703.390137,4555.589844,4736.049805,4549.399902
2017-09-01,4892.009766,4701.759766,4892.009766,4678.529785
2017-09-02,4578.77002,4901.419922,4975.040039,4469.240234
2017-09-03,4582.959961,4585.27002,4714.080078,4417.589844
2017-09-04,4236.310059,4591.629883,4591.629883,4108.399902
2017-09-05,4376.529785,4228.290039,4427.839844,3998.110107
2017-09-06,4597.120117,4376.589844,4617.25,4376.589844
2017-09-07,4599.879883,4589.140137,4655.040039,4491.330078
2017-09-08,4228.75,4605.160156,4661.0,4075.179932
2017-09-09,4226.060059,4229.810059,4308.819824,4114.109863
2017-09-10,4122.939941,4229.339844,4245.439941,3951.040039
2017-09-11,4161.27002,4122.470215,4261.669922,4099.399902
2017-09-12,4130.810059,4168.879883,4344.649902,4085.219971
2017-09-13,3882.590088,4131.97998,4131.97998,3789.919922
2017-09-14,3154.949951,3875.370117,3920.600098,3153.860107
2017-09-15,3637.52002,3166.300049,3733.449951,2946.620117
2017-09-16,3625.040039,3637.75,3808.840088,3487.790039
2017-09-17,3582.879883,3606.280029,3664.810059,3445.639893
2017-09-18,4065.199951,3591.090088,4079.22998,3591.090088
2017-09-19,3924.969971,4073.790039,4094.070068,3868.870117
2017-09-20,3905.949951,3916.360107,4031.389893,3857.72998
2017-09-21,3631.040039,3901.469971,3916.419922,3613.629883
2017-09-22,3630.699951,3628.02002,3758.27002,3553.530029
2017-09-23,3792.399902,3629.919922,3819.209961,3594.580078
2017-09-24,3682.840088,3796.149902,3796.149902,3666.899902
2017-09-25,3926.070068,3681.580078,3950.25,3681.580078
2017-09-26,3892.350098,3928.409912,3969.889893,3869.899902
2017-09-27,4200.669922,3892.939941,4210.049805,3884.820068
2017-09-28,4174.72998,4197.129883,4279.310059,4109.700195
2017-09-29,4163.069824,4171.620117,4214.629883,4039.290039
2017-09-30,4338.709961,4166.109863,4358.430176,4160.859863
2017-10-01,4403.740234,4341.049805,4403.740234,4269.810059
2017-10-02,4409.319824,4395.810059,4470.22998,4377.459961
2017-10-03,4317.47998,4408.459961,4432.470215,4258.890137
2017-10-04,4229.359863,4319.370117,4352.310059,4210.419922
2017-10-05,4328.410156,4229.879883,4362.640137,4164.049805
2017-10-06,4370.810059,4324.459961,4413.27002,4320.529785
2017-10-07,4426.890137,4369.350098,4443.879883,4321.049805
2017-10-08,4610.47998,4429.669922,4624.140137,4405.640137
2017-10-09,4772.02002,4614.52002,4878.709961,4564.25
2017-10-10,4781.990234,4776.209961,4922.169922,4765.100098
2017-10-11,4826.47998,4789.25,4873.72998,4751.629883
2017-10-12,5446.910156,4829.580078,5446.910156,4822.0
2017-10-13,5647.209961,5464.160156,5840.299805,5436.850098
2017-10-14,5831.790039,5643.529785,5837.700195,5591.640137
2017-10-15,5678.189941,5835.959961,5852.47998,5478.609863
2017-10-16,5725.589844,5687.569824,5776.22998,5544.209961
2017-10-17,5605.509766,5741.580078,5800.350098,5472.720215
2017-10-18,5590.689941,5603.819824,5603.819824,5151.439941
2017-10-19,5708.52002,5583.740234,5744.350098,5531.060059
2017-10-20,6011.450195,5708.109863,6060.109863,5627.22998
2017-10-21,6031.600098,5996.790039,6194.879883,5965.069824
2017-10-22,6008.419922,6036.660156,6076.259766,5792.339844
2017-10-23,5930.319824,6006.0,6075.589844,5732.470215
2017-10-24,5526.640137,5935.52002,5935.52002,5504.180176
2017-10-25,5750.799805,5524.600098,5754.330078,5397.879883
2017-10-26,5904.830078,5747.950195,5976.799805,5721.220215
2017-10-27,5780.899902,5899.740234,5988.390137,5728.819824
2017-10-28,5753.089844,5787.819824,5876.720215,5689.189941
2017-10-29,6153.850098,5754.439941,6255.709961,5724.580078
2017-10-30,6130.529785,6114.850098,6214.990234,6040.850098
2017-10-31,6468.399902,6132.02002,6470.430176,6103.330078
2017-11-01,6767.310059,6440.970215,6767.310059,6377.879883
2017-11-02,7078.5,6777.77002,7367.330078,6758.720215
2017-11-03,7207.759766,7087.529785,7461.290039,7002.939941
2017-11-04,7379.950195,7164.47998,7492.859863,7031.279785
2017-11-05,7407.410156,7404.52002,7617.47998,7333.189941
2017-11-06,7022.759766,7403.220215,7445.77002,7007.310059
2017-11-07,7144.379883,7023.100098,7253.319824,7023.100098
2017-11-08,7459.689941,7141.379883,7776.419922,7114.02002
2017-11-09,7143.580078,7446.830078,7446.830078,7101.52002
2017-11-10,6618.140137,7173.72998,7312.0,6436.870117
2017-11-11,6357.600098,6618.609863,6873.149902,6204.220215
2017-11-12,5950.069824,6295.450195,6625.049805,5519.009766
2017-11-13,6559.490234,5938.25,6811.189941,5844.290039
2017-11-14,6635.75,6561.47998,6764.97998,6461.75
2017-11-15,7315.540039,6634.759766,7342.25,6634.759766
2017-11-16,7871.689941,7323.240234,7967.379883,7176.580078
2017-11-17,7708.990234,7853.569824,8004.589844,7561.089844
2017-11-18,7790.149902,7697.209961,7884.990234,7463.439941
2017-11-19,8036.490234,7766.029785,8101.910156,7694.100098
2017-11-20,8200.639648,8039.069824,8336.860352,7949.359863
2017-11-21,8071.259766,8205.740234,8348.660156,7762.709961
2017-11-22,8253.549805,8077.950195,8302.259766,8075.470215
2017-11-23,8038.77002,8232.379883,8267.400391,8038.77002
2017-11-24,8253.69043,8074.02002,8374.160156,7940.930176
2017-11-25,8790.919922,8241.709961,8790.919922,8191.149902
2017-11-26,9330.549805,8789.040039,9522.929688,8775.589844
2017-11-27,9818.349609,9352.719727,9818.349609,9352.719727
2017-11-28,10058.799805,9823.429688,10125.700195,9736.299805
2017-11-29,9888.610352,10077.400391,11517.400391,9601.030273
2017-11-30,10233.599609,9906.790039,10801.0,9202.049805
2017-12-01,10975.599609,10198.599609,11046.700195,9694.650391
2017-12-02,11074.599609,10978.299805,11320.200195,10905.099609
2017-12-03,11323.200195,11082.700195,11858.700195,10862.0
2017-12-04,11657.200195,11315.400391,11657.200195,11081.799805
2017-12-05,11916.700195,11685.700195,12032.0,11604.599609
2017-12-06,14291.5,11923.400391,14369.099609,11923.400391
2017-12-07,17899.699219,14266.099609,17899.699219,14057.299805
2017-12-08,16569.400391,17802.900391,18353.400391,14336.900391
2017-12-09,15178.200195,16523.300781,16783.0,13674.900391
2017-12-10,15455.400391,15168.400391,15850.599609,13226.599609
2017-12-11,16936.800781,15427.400391,17513.900391,15404.799805
2017-12-12,17415.400391,16919.800781,17781.800781,16571.599609
2017-12-13,16408.199219,17500.0,17653.099609,16039.700195
2017-12-14,16564.0,16384.599609,17085.800781,16185.900391
2017-12-15,17706.900391,16601.300781,18154.099609,16601.300781
2017-12-16,19497.400391,17760.300781,19716.699219,17515.300781
2017-12-17,19140.800781,19475.800781,20089.0,18974.099609
2017-12-18,19114.199219,19106.400391,19371.0,18355.900391
2017-12-19,17776.699219,19118.300781,19177.800781,17275.400391
2017-12-20,16624.599609,17760.300781,17934.699219,16077.700195
2017-12-21,15802.900391,16642.400391,17567.699219,15342.700195
2017-12-22,13831.799805,15898.0,15943.400391,11833.0
2017-12-23,14699.200195,13948.700195,15603.200195,13828.799805
2017-12-24,13925.799805,14608.200195,14626.0,12747.700195
2017-12-25,14026.599609,13995.900391,14593.0,13448.900391
2017-12-26,16099.799805,14036.599609,16461.199219,14028.900391
2017-12-27,15838.5,16163.5,16930.900391,15114.299805
2017-12-28,14606.5,15864.099609,15888.400391,13937.299805
2017-12-29,14656.200195,14695.799805,15279.0,14307.0
2017-12-30,12952.200195,14681.900391,14681.900391,12350.099609
2017-12-31,14156.400391,12897.700195,14377.400391,12755.599609
2018-01-01,13657.200195,14112.200195,14112.200195,13154.700195
2018-01-02,14982.099609,13625.0,15444.599609,13163.599609
2018-01-03,15201.0,14978.200195,15572.799805,14844.5
2018-01-04,15599.200195,15270.700195,15739.700195,14522.200195
2018-01-05,17429.5,15477.200195,17705.199219,15202.799805
2018-01-06,17527.0,17462.099609,17712.400391,16764.599609
2018-01-07,16477.599609,17527.300781,17579.599609,16087.700195
2018-01-08,15170.099609,16476.199219,16537.900391,14208.200195
2018-01-09,14595.400391,15123.700195,15497.5,14424.0
2018-01-10,14973.299805,14588.5,14973.299805,13691.200195
2018-01-11,13405.799805,14968.200195,15018.799805,13105.900391
2018-01-12,13980.599609,13453.900391,14229.900391,13158.099609
2018-01-13,14360.200195,13952.400391,14659.5,13952.400391
2018-01-14,13772.0,14370.799805,14511.799805,13268.0
2018-01-15,13819.799805,13767.299805,14445.5,13641.700195
2018-01-16,11490.5,13836.099609,13843.099609,10194.900391
2018-01-17,11188.599609,11431.099609,11678.0,9402.290039
2018-01-18,11474.900391,11198.799805,12107.299805,10942.5
2018-01-19,11607.400391,11429.799805,11992.799805,11172.099609
2018-01-20,12899.200195,11656.200195,13103.0,11656.200195
2018-01-21,11600.099609,12889.200195,12895.900391,11288.200195
2018-01-22,10931.400391,11633.099609,11966.400391,10240.200195
2018-01-23,10868.400391,10944.5,11377.599609,10129.700195
2018-01-24,11359.400391,10903.400391,11501.400391,10639.799805
2018-01-25,11259.400391,11421.700195,11785.700195,11057.400391
2018-01-26,11171.400391,11256.0,11656.700195,10470.299805
2018-01-27,11440.700195,11174.900391,11614.900391,10989.200195
2018-01-28,11786.299805,11475.299805,12040.299805,11475.299805
2018-01-29,11296.400391,11755.5,11875.599609,11179.200195
2018-01-30,10106.299805,11306.799805,11307.200195,10036.200195
2018-01-31,10221.099609,10108.200195,10381.599609,9777.419922
2018-02-01,9170.540039,10237.299805,10288.799805,8812.280273
2018-02-02,8830.75,9142.280273,9142.280273,7796.490234
2018-02-03,9174.910156,8852.120117,9430.75,8251.629883
2018-02-04,8277.009766,9175.700195,9334.870117,8031.220215
2018-02-05,6955.27002,8270.540039,8364.839844,6756.680176
2018-02-06,7754.0,7051.75,7850.700195,6048.259766
2018-02-07,7621.299805,7755.490234,8509.110352,7236.790039
2018-02-08,8265.589844,7637.859863,8558.769531,7637.859863
2018-02-09,8736.980469,8271.839844,8736.980469,7884.709961
2018-02-10,8621.900391,8720.080078,9122.549805,8295.469727
2018-02-11,8129.970215,8616.129883,8616.129883,7931.100098
2018-02-12,8926.570313,8141.430176,8985.919922,8141.430176
2018-02-13,8598.30957,8926.719727,8958.469727,8455.410156
2018-02-14,9494.629883,8599.919922,9518.540039,8599.919922
2018-02-15,10166.400391,9488.320313,10234.799805,9395.580078
2018-02-16,10233.900391,10135.700195,10324.099609,9824.820313
2018-02-17,11112.700195,10207.5,11139.5,10149.400391
2018-02-18,10551.799805,11123.400391,11349.799805,10326.0
2018-02-19,11225.299805,10552.599609,11273.799805,10513.200195
2018-02-20,11403.700195,11231.799805,11958.5,11231.799805
2018-02-21,10690.400391,11372.200195,11418.5,10479.099609
2018-02-22,10005.0,10660.400391,11039.099609,9939.089844
2018-02-23,10301.099609,9937.070313,10487.299805,9734.55957
2018-02-24,9813.070313,10287.700195,10597.200195,9546.969727
2018-02-25,9664.730469,9796.419922,9923.219727,9407.05957
2018-02-26,10366.700195,9669.429688,10475.0,9501.730469
2018-02-27,10725.599609,10393.900391,10878.5,10246.099609
2018-02-28,10397.900391,10687.200195,11089.799805,10393.099609
2018-03-01,10951.0,10385.0,11052.299805,10352.700195
2018-03-02,11086.400391,10977.400391,11189.0,10850.099609
2018-03-03,11489.700195,11101.900391,11528.200195,11002.400391
2018-03-04,11512.599609,11497.400391,11512.599609,11136.099609
2018-03-05,11573.299805,11532.400391,11704.099609,11443.900391
2018-03-06,10779.900391,11500.099609,11500.099609,10694.299805
2018-03-07,9965.570313,10803.900391,10929.5,9692.120117
2018-03-08,9395.009766,9951.44043,10147.400391,9335.870117
2018-03-09,9337.549805,9414.69043,9466.349609,8513.030273
2018-03-10,8866.0,9350.589844,9531.320313,8828.469727
2018-03-11,9578.629883,8852.780273,9711.889648,8607.120117
2018-03-12,9205.120117,9602.929688,9937.5,8956.429688
2018-03-13,9194.849609,9173.040039,9470.379883,8958.19043
2018-03-14,8269.80957,9214.650391,9355.849609,8068.589844
2018-03-15,8300.860352,8290.759766,8428.349609,7783.049805
2018-03-16,8338.349609,8322.910156,8585.150391,8005.310059
2018-03-17,7916.879883,8321.910156,8346.530273,7812.819824
2018-03-18,8223.679688,7890.52002,8245.509766,7397.990234
2018-03-19,8630.650391,8344.120117,8675.870117,8182.399902
2018-03-20,8913.469727,8619.669922,9051.019531,8389.889648
2018-03-21,8929.280273,8937.480469,9177.370117,8846.330078
2018-03-22,8728.469727,8939.44043,9100.709961,8564.900391
2018-03-23,8879.620117,8736.25,8879.620117,8360.620117
2018-03-24,8668.120117,8901.950195,8996.179688,8665.700195
2018-03-25,8495.780273,8612.80957,8682.009766,8449.099609
2018-03-26,8209.400391,8498.469727,8530.080078,7921.430176
2018-03-27,7833.040039,8200.0,8232.780273,7797.279785
2018-03-28,7954.47998,7836.830078,8122.890137,7809.169922
2018-03-29,7165.700195,7979.069824,7994.330078,7081.379883
2018-03-30,6890.52002,7171.450195,7276.660156,6683.930176
2018-03-31,6973.529785,6892.47998,7207.850098,6863.52002
2018-04-01,6844.22998,7003.060059,7060.950195,6526.870117
2018-04-02,7083.799805,6844.859863,7135.470215,6816.580078
2018-04-03,7456.109863,7102.259766,7530.939941,7072.490234
2018-04-04,6853.839844,7456.410156,7469.879883,6803.879883
2018-04-05,6811.470215,6848.649902,6933.819824,6644.799805
2018-04-06,6636.319824,6815.959961,6857.490234,6575.0
2018-04-07,6911.089844,6630.509766,7050.540039,6630.509766
2018-04-08,7023.52002,6919.97998,7111.560059,6919.97998
2018-04-09,6770.72998,7044.319824,7178.109863,6661.990234
2018-04-10,6834.759766,6795.439941,6872.410156,6704.149902
2018-04-11,6968.319824,6843.470215,6968.319824,6817.589844
2018-04-12,7889.25,6955.379883,7899.22998,6806.509766
2018-04-13,7895.959961,7901.089844,8183.959961,7758.930176
2018-04-14,7986.240234,7874.669922,8140.709961,7846.0
2018-04-15,8329.110352,7999.330078,8338.419922,7999.330078
2018-04-16,8058.669922,8337.570313,8371.150391,7925.72998
2018-04-17,7902.089844,8071.660156,8285.959961,7881.720215
2018-04-18,8163.419922,7944.430176,8197.799805,7886.009766
2018-04-19,8294.30957,8159.27002,8298.69043,8138.779785
2018-04-20,8845.830078,8286.879883,8880.230469,8244.540039
2018-04-21,8895.580078,8848.790039,8997.570313,8652.150391
2018-04-22,8802.459961,8925.05957,9001.639648,8779.610352
2018-04-23,8930.879883,8794.389648,8958.549805,8788.80957
2018-04-24,9697.5,8934.339844,9732.610352,8927.830078
2018-04-25,8845.740234,9701.030273,9745.320313,8799.839844
2018-04-26,9281.509766,8867.320313,9281.509766,8727.089844
2018-04-27,8987.049805,9290.629883,9375.469727,8987.049805
